Id_hp,Nama_hp,Brand,Harga,Ram,Memori_internal,Ukuran_layar,Resolusi_kamera,Kapasitas_baterai,Os,Rating_pengguna,Tahun_rilis,Stok_tersedia,Label
949,Xiaomi Note 21,Xiaomi,1841971,6,64,6.1,12MP,6000,Android,3.7,2019-05-08 00:00:00,True,Daily
950,Xiaomi Note 21,Xiaomi,13519693,6,256,6.7,64MP,6000,Android,2.9,11/17/2021,False,Photographer
951,Xiaomi Note 23,Xiaomi,13305789,4,512,6.4,12MP,5000,Android,4.0,2023-01-08 00:00:00,True,Daily
952,Xiaomi Note 26,Xiaomi,10910184,4,64,6.7,50MP,4500,Android,3.8,2022-10-04 00:00:00,True,Photographer
953,Xiaomi Note 26,Xiaomi,4712132,6,64,6.4,64MP,4000,Android,2.2,11/20/2023,False,Photographer
954,Xiaomi Note 26,Xiaomi,6603944,6,512,6.7,12MP,4000,Android,2.2,11/25/2022,False,Daily
955,Xiaomi Note 26,Xiaomi,22410487,12,512,6.7,48MP,4500,Android,3.1,10/19/2020,False,Daily
956,Xiaomi Note 27,Xiaomi,1722987,12,512,6.7,48MP,4500,Android,3.9,2019-05-12 00:00:00,False,Daily
957,Xiaomi Note 28,Xiaomi,24039907,6,128,5.5,48MP,4500,Android,2.9,12/25/2022,True,Daily
958,Xiaomi Note 28,Xiaomi,19172150,16,256,6.8,48MP,5000,Android,1.4,3/15/2023,False,Gaming
959,Xiaomi Note 6,Xiaomi,3564421,6,512,6.8,12MP,4000,Android,2.4,11/21/2021,True,Daily
960,Xiaomi Note 9,Xiaomi,18215765,12,256,6.4,64MP,6000,Android,2.1,2024-08-04 00:00:00,True,Photographer
961,Xiaomi Pro 10,Xiaomi,24004211,6,64,6.4,48MP,6000,Android,2.2,2/23/2020,False,Daily
962,Xiaomi Pro 10,Xiaomi,15532190,16,128,6.5,48MP,6000,Android,4.1,5/22/2021,False,Gaming
963,Xiaomi Pro 17,Xiaomi,24709767,8,512,6.4,48MP,4500,Android,4.5,2021-11-08 00:00:00,False,Daily
964,Xiaomi Pro 18,Xiaomi,8777003,8,64,5.5,50MP,4000,Android,1.5,6/23/2019,True,Daily
965,Xiaomi Pro 19,Xiaomi,14696451,16,512,6.8,64MP,6000,Android,4.8,11/21/2022,True,Gaming
966,Xiaomi Pro 19,Xiaomi,7233255,6,128,6.7,64MP,4000,Android,2.2,8/13/2023,True,Photographer
967,Xiaomi Pro 20,Xiaomi,22884761,8,64,6.8,12MP,6000,Android,3.9,2019-09-09 00:00:00,True,Daily
968,Xiaomi Pro 21,Xiaomi,16239610,6,128,6.1,108MP,5000,Android,4.1,2021-04-04 00:00:00,False,Photographer
969,Xiaomi Pro 21,Xiaomi,23834566,12,512,6.1,50MP,5000,Android,2.3,2022-11-02 00:00:00,True,Daily
970,Xiaomi Pro 23,Xiaomi,2229648,4,128,5.5,50MP,4000,Android,3.0,3/15/2021,False,Daily
971,Xiaomi Pro 24,Xiaomi,1672124,8,512,6.4,108MP,4000,Android,3.5,12/23/2021,False,Photographer
972,Xiaomi Pro 27,Xiaomi,23735377,8,256,5.5,64MP,4500,Android,1.2,9/21/2022,True,Photographer
973,Xiaomi Pro 28,Xiaomi,19509456,16,512,6.8,108MP,5000,Android,2.9,2021-04-01 00:00:00,True,Gaming
974,Xiaomi Pro 29,Xiaomi,17070709,16,256,6.8,50MP,5000,Android,3.2,1/24/2024,True,Gaming
975,Xiaomi Pro 30,Xiaomi,6801592,12,512,6.8,50MP,4500,Android,1.1,2019-10-08 00:00:00,True,Photographer
976,Xiaomi Pro 8,Xiaomi,3831230,12,128,6.1,12MP,5000,Android,4.3,8/19/2021,False,Daily
977,Xiaomi Ultra 10,Xiaomi,20617618,8,128,6.4,64MP,5000,Android,1.8,2024-08-02 00:00:00,False,Photographer
978,Xiaomi Ultra 11,Xiaomi,13832487,12,256,6.4,50MP,5000,Android,4.9,2019-10-10 00:00:00,False,Photographer
979,Xiaomi Ultra 12,Xiaomi,10449575,6,512,6.8,12MP,4000,Android,1.6,3/28/2019,False,Daily
980,Xiaomi Ultra 14,Xiaomi,12797728,12,128,5.5,64MP,4500,Android,3.3,2021-02-03 00:00:00,False,Photographer
981,Xiaomi Ultra 15,Xiaomi,10126023,4,256,5.5,12MP,6000,Android,1.3,2019-01-01 00:00:00,True,Daily
982,Xiaomi Ultra 16,Xiaomi,14824399,8,256,6.4,50MP,6000,Android,3.5,2021-07-03 00:00:00,False,Photographer
983,Xiaomi Ultra 18,Xiaomi,20662668,8,128,6.8,50MP,4500,Android,4.8,12/15/2023,True,Photographer
984,Xiaomi Ultra 19,Xiaomi,11064818,8,512,6.1,64MP,4000,Android,4.2,5/22/2019,True,Photographer
985,Xiaomi Ultra 19,Xiaomi,13360094,12,64,6.5,108MP,5000,Android,4.5,9/29/2023,True,Gaming
986,Xiaomi Ultra 19,Xiaomi,16720118,6,256,5.5,12MP,4500,Android,2.6,2022-01-03 00:00:00,True,Daily
987,Xiaomi Ultra 20,Xiaomi,6867923,8,64,6.8,64MP,4000,Android,4.4,4/22/2023,True,Photographer
988,Xiaomi Ultra 21,Xiaomi,1681883,6,256,5.5,108MP,6000,Android,1.8,2021-05-08 00:00:00,True,Photographer
989,Xiaomi Ultra 21,Xiaomi,16823532,16,512,6.5,50MP,6000,Android,4.4,3/18/2022,False,Gaming
990,Xiaomi Ultra 24,Xiaomi,14489528,6,128,6.7,48MP,5000,Android,3.8,12/19/2019,True,Daily
991,Xiaomi Ultra 24,Xiaomi,21791061,8,256,6.8,12MP,4000,Android,1.1,2019-01-05 00:00:00,False,Daily
992,Xiaomi Ultra 25,Xiaomi,24946717,6,64,6.1,50MP,4000,Android,3.5,1/23/2021,True,Daily
993,Xiaomi Ultra 26,Xiaomi,21276331,12,128,6.8,12MP,4000,Android,3.6,3/18/2022,True,Daily
994,Xiaomi Ultra 27,Xiaomi,10816378,4,64,5.5,50MP,5000,Android,1.1,9/14/2023,True,Daily
995,Xiaomi Ultra 28,Xiaomi,21661360,4,512,6.4,12MP,4500,Android,3.8,1/22/2024,False,Daily
996,Xiaomi Ultra 29,Xiaomi,5711486,6,512,6.1,64MP,6000,Android,2.2,2/16/2019,False,Photographer
997,Xiaomi Ultra 5,Xiaomi,8209176,4,512,6.8,64MP,4500,Android,3.4,3/13/2024,True,Photographer
998,Xiaomi Ultra 6,Xiaomi,22461611,6,512,6.4,12MP,4500,Android,3.7,5/15/2021,True,Daily
999,Xiaomi Ultra 7,Xiaomi,9979176,6,64,6.7,48MP,4500,Android,2.0,2024-06-02 00:00:00,False,Daily
1000,Xiaomi Ultra 9,Xiaomi,22493489,4,128,6.1,64MP,4000,Android,4.9,10/26/2019,True,Photographer
